"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"FIN","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"FIN","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"FIN","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"FIN","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"FIN","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"FIN","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"FIN","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"FIN","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"FIN","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"FIN","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"FIN","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"FIN","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"FIN","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"FIN","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"FIN","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"FIN","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"FIN","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"FIN","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"FIN","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"FIN","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"FIN","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"FIN","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"ZAF","STINT","TOT","PC_PA","Q","1995-Q1",12.87,
"ZAF","STINT","TOT","PC_PA","Q","1995-Q2",13.49667,
"ZAF","STINT","TOT","PC_PA","Q","1995-Q3",13.94667,
"ZAF","STINT","TOT","PC_PA","Q","1995-Q4",13.8,
"ZAF","STINT","TOT","PC_PA","Q","1996-Q1",14.02667,
"ZAF","STINT","TOT","PC_PA","Q","1996-Q2",15.32333,
"ZAF","STINT","TOT","PC_PA","Q","1996-Q3",15.39333,
"ZAF","STINT","TOT","PC_PA","Q","1996-Q4",15.40333,
"ZAF","STINT","TOT","PC_PA","Q","1997-Q1",15.94333,
"ZAF","STINT","TOT","PC_PA","Q","1997-Q2",15.63667,
"ZAF","STINT","TOT","PC_PA","Q","1997-Q3",14.86333,
"ZAF","STINT","TOT","PC_PA","Q","1997-Q4",14.58667,
"ZAF","STINT","TOT","PC_PA","Q","1998-Q1",13.89,
"ZAF","STINT","TOT","PC_PA","Q","1998-Q2",13.98667,
"ZAF","STINT","TOT","PC_PA","Q","1998-Q3",20.12333,
"ZAF","STINT","TOT","PC_PA","Q","1998-Q4",18.13667,
"ZAF","STINT","TOT","PC_PA","Q","1999-Q1",15.52,
"ZAF","STINT","TOT","PC_PA","Q","1999-Q2",13.51,
"ZAF","STINT","TOT","PC_PA","Q","1999-Q3",11.65,
"ZAF","STINT","TOT","PC_PA","Q","1999-Q4",10.72333,
"ZAF","STINT","TOT","PC_PA","Q","2000-Q1",9.93,
"ZAF","STINT","TOT","PC_PA","Q","2000-Q2",10.12667,
"ZAF","STINT","TOT","PC_PA","Q","2000-Q3",10.18,
"ZAF","STINT","TOT","PC_PA","Q","2000-Q4",10.20333,
"ZAF","STINT","TOT","PC_PA","Q","2001-Q1",10.14667,
"ZAF","STINT","TOT","PC_PA","Q","2001-Q2",10.23667,
"ZAF","STINT","TOT","PC_PA","Q","2001-Q3",9.38,
"ZAF","STINT","TOT","PC_PA","Q","2001-Q4",8.943334,
"ZAF","STINT","TOT","PC_PA","Q","2002-Q1",9.596666,
"ZAF","STINT","TOT","PC_PA","Q","2002-Q2",11.06667,
"ZAF","STINT","TOT","PC_PA","Q","2002-Q3",11.63667,
"ZAF","STINT","TOT","PC_PA","Q","2002-Q4",12.35,
"ZAF","STINT","TOT","PC_PA","Q","2003-Q1",12.56667,
"ZAF","STINT","TOT","PC_PA","Q","2003-Q2",12.16667,
"ZAF","STINT","TOT","PC_PA","Q","2003-Q3",10.18667,
"ZAF","STINT","TOT","PC_PA","Q","2003-Q4",7.74,
"ZAF","STINT","TOT","PC_PA","Q","2004-Q1",7.61,
"ZAF","STINT","TOT","PC_PA","Q","2004-Q2",7.77,
"ZAF","STINT","TOT","PC_PA","Q","2004-Q3",7.483333,
"ZAF","STINT","TOT","PC_PA","Q","2004-Q4",7.266667,
"ZAF","STINT","TOT","PC_PA","Q","2005-Q1",7.236667,
"ZAF","STINT","TOT","PC_PA","Q","2005-Q2",6.82,
"ZAF","STINT","TOT","PC_PA","Q","2005-Q3",6.73,
"ZAF","STINT","TOT","PC_PA","Q","2005-Q4",6.833333,
"ZAF","STINT","TOT","PC_PA","Q","2006-Q1",6.65,
"ZAF","STINT","TOT","PC_PA","Q","2006-Q2",6.853333,
"ZAF","STINT","TOT","PC_PA","Q","2006-Q3",7.573333,
"ZAF","STINT","TOT","PC_PA","Q","2006-Q4",8.28,
"ZAF","STINT","TOT","PC_PA","Q","2007-Q1",8.546667,
"ZAF","STINT","TOT","PC_PA","Q","2007-Q2",8.6,
"ZAF","STINT","TOT","PC_PA","Q","2007-Q3",9.156667,
"ZAF","STINT","TOT","PC_PA","Q","2007-Q4",10.15667,
"ZAF","STINT","TOT","PC_PA","Q","2008-Q1",10.26333,
"ZAF","STINT","TOT","PC_PA","Q","2008-Q2",11.09,
"ZAF","STINT","TOT","PC_PA","Q","2008-Q3",11.28333,
"ZAF","STINT","TOT","PC_PA","Q","2008-Q4",10.86,
"ZAF","STINT","TOT","PC_PA","Q","2009-Q1",9.500934,
"ZAF","STINT","TOT","PC_PA","Q","2009-Q2",7.7284,
"ZAF","STINT","TOT","PC_PA","Q","2009-Q3",7.1625,
"ZAF","STINT","TOT","PC_PA","Q","2009-Q4",7.007307,
"ZAF","STINT","TOT","PC_PA","Q","2010-Q1",7.046667,
"ZAF","STINT","TOT","PC_PA","Q","2010-Q2",6.57,
"ZAF","STINT","TOT","PC_PA","Q","2010-Q3",6.326667,
"ZAF","STINT","TOT","PC_PA","Q","2010-Q4",5.736667,
"ZAF","STINT","TOT","PC_PA","Q","2011-Q1",5.523334,
"ZAF","STINT","TOT","PC_PA","Q","2011-Q2",5.456666,
"ZAF","STINT","TOT","PC_PA","Q","2011-Q3",5.49,
"ZAF","STINT","TOT","PC_PA","Q","2011-Q4",5.476666,
"ZAF","STINT","TOT","PC_PA","Q","2012-Q1",5.503334,
"ZAF","STINT","TOT","PC_PA","Q","2012-Q2",5.57,
"ZAF","STINT","TOT","PC_PA","Q","2012-Q3",5.123333,
"ZAF","STINT","TOT","PC_PA","Q","2012-Q4",4.953333,
"ZAF","STINT","TOT","PC_PA","Q","2013-Q1",5.05,
"ZAF","STINT","TOT","PC_PA","Q","2013-Q2",5.086667,
"ZAF","STINT","TOT","PC_PA","Q","2013-Q3",5.09,
"ZAF","STINT","TOT","PC_PA","Q","2013-Q4",5.083333,
"ZAF","STINT","TOT","PC_PA","Q","2014-Q1",5.506667,
"ZAF","STINT","TOT","PC_PA","Q","2014-Q2",5.753334,
"ZAF","STINT","TOT","PC_PA","Q","2014-Q3",6.013333,
"ZAF","STINT","TOT","PC_PA","Q","2014-Q4",5.923333,
"ZAF","STINT","TOT","PC_PA","Q","2015-Q1",5.9,
"ZAF","STINT","TOT","PC_PA","Q","2015-Q2",5.756667,
"ZAF","STINT","TOT","PC_PA","Q","2015-Q3",6.143333,
"ZAF","STINT","TOT","PC_PA","Q","2015-Q4",6.406667,
"ZAF","STINT","TOT","PC_PA","Q","2016-Q1",6.943333,
"ZAF","STINT","TOT","PC_PA","Q","2016-Q2",7.176667,
"ZAF","STINT","TOT","PC_PA","Q","2016-Q3",7.313334,
"ZAF","STINT","TOT","PC_PA","Q","2016-Q4",7.476666,
"ZAF","STINT","TOT","PC_PA","Q","2017-Q1",7.316667,
"ZAF","STINT","TOT","PC_PA","Q","2017-Q2",7.393333,
"ZAF","STINT","TOT","PC_PA","Q","2017-Q3",7.2,
"ZAF","STINT","TOT","PC_PA","Q","2017-Q4",7.413333,
"LUX","STINT","TOT","PC_PA","Q","1999-Q1",3.090733,
"LUX","STINT","TOT","PC_PA","Q","1999-Q2",2.634067,
"LUX","STINT","TOT","PC_PA","Q","1999-Q3",2.6994,
"LUX","STINT","TOT","PC_PA","Q","1999-Q4",3.4298,
"LUX","STINT","TOT","PC_PA","Q","2000-Q1",3.5423,
"LUX","STINT","TOT","PC_PA","Q","2000-Q2",4.263,
"LUX","STINT","TOT","PC_PA","Q","2000-Q3",4.7376,
"LUX","STINT","TOT","PC_PA","Q","2000-Q4",5.024167,
"LUX","STINT","TOT","PC_PA","Q","2001-Q1",4.745033,
"LUX","STINT","TOT","PC_PA","Q","2001-Q2",4.590766,
"LUX","STINT","TOT","PC_PA","Q","2001-Q3",4.267833,
"LUX","STINT","TOT","PC_PA","Q","2001-Q4",3.4435,
"LUX","STINT","TOT","PC_PA","Q","2002-Q1",3.362233,
"LUX","STINT","TOT","PC_PA","Q","2002-Q2",3.446,
"LUX","STINT","TOT","PC_PA","Q","2002-Q3",3.357333,
"LUX","STINT","TOT","PC_PA","Q","2002-Q4",3.1088,
"LUX","STINT","TOT","PC_PA","Q","2003-Q1",2.6831,
"LUX","STINT","TOT","PC_PA","Q","2003-Q2",2.3619,
"LUX","STINT","TOT","PC_PA","Q","2003-Q3",2.139233,
"LUX","STINT","TOT","PC_PA","Q","2003-Q4",2.149633,
"LUX","STINT","TOT","PC_PA","Q","2004-Q1",2.062967,
"LUX","STINT","TOT","PC_PA","Q","2004-Q2",2.082467,
"LUX","STINT","TOT","PC_PA","Q","2004-Q3",2.1163,
"LUX","STINT","TOT","PC_PA","Q","2004-Q4",2.1636,
"LUX","STINT","TOT","PC_PA","Q","2005-Q1",2.140333,
"LUX","STINT","TOT","PC_PA","Q","2005-Q2",2.1246,
"LUX","STINT","TOT","PC_PA","Q","2005-Q3",2.130333,
"LUX","STINT","TOT","PC_PA","Q","2005-Q4",2.343467,
"LUX","STINT","TOT","PC_PA","Q","2006-Q1",2.611567,
"LUX","STINT","TOT","PC_PA","Q","2006-Q2",2.8895,
"LUX","STINT","TOT","PC_PA","Q","2006-Q3",3.221367,
"LUX","STINT","TOT","PC_PA","Q","2006-Q4",3.594467,
"LUX","STINT","TOT","PC_PA","Q","2007-Q1",3.820333,
"LUX","STINT","TOT","PC_PA","Q","2007-Q2",4.064833,
"LUX","STINT","TOT","PC_PA","Q","2007-Q3",4.5005,
"LUX","STINT","TOT","PC_PA","Q","2007-Q4",4.724767,
"LUX","STINT","TOT","PC_PA","Q","2008-Q1",4.48,
"LUX","STINT","TOT","PC_PA","Q","2008-Q2",4.860466,
"LUX","STINT","TOT","PC_PA","Q","2008-Q3",4.9818,
"LUX","STINT","TOT","PC_PA","Q","2008-Q4",4.214667,
"LUX","STINT","TOT","PC_PA","Q","2009-Q1",2.0117,
"LUX","STINT","TOT","PC_PA","Q","2009-Q2",1.310633,
"LUX","STINT","TOT","PC_PA","Q","2009-Q3",0.8692,
"LUX","STINT","TOT","PC_PA","Q","2009-Q4",0.7219,
"LUX","STINT","TOT","PC_PA","Q","2010-Q1",0.6621667,
"LUX","STINT","TOT","PC_PA","Q","2010-Q2",0.6862667,
"LUX","STINT","TOT","PC_PA","Q","2010-Q3",0.8749334,
"LUX","STINT","TOT","PC_PA","Q","2010-Q4",1.020467,
"LUX","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"LUX","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"LUX","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"LUX","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"LUX","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"LUX","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"LUX","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"LUX","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"LUX","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"LUX","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"LUX","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"LUX","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"LUX","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"LUX","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"LUX","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"LUX","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"LUX","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"LUX","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"LUX","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"LUX","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"LUX","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"LUX","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"LUX","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"LUX","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"LUX","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"LUX","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"LUX","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"LUX","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"IDN","STINT","TOT","PC_PA","Q","1998-Q1",24.70667,
"IDN","STINT","TOT","PC_PA","Q","1998-Q2",34.32667,
"IDN","STINT","TOT","PC_PA","Q","1998-Q3",44.91333,
"IDN","STINT","TOT","PC_PA","Q","1998-Q4",52.32,
"IDN","STINT","TOT","PC_PA","Q","1999-Q1",39.51667,
"IDN","STINT","TOT","PC_PA","Q","1999-Q2",30.89333,
"IDN","STINT","TOT","PC_PA","Q","1999-Q3",19.46333,
"IDN","STINT","TOT","PC_PA","Q","1999-Q4",13.07667,
"IDN","STINT","TOT","PC_PA","Q","2000-Q1",12.63,
"IDN","STINT","TOT","PC_PA","Q","2000-Q2",11.88667,
"IDN","STINT","TOT","PC_PA","Q","2000-Q3",12.33,
"IDN","STINT","TOT","PC_PA","Q","2000-Q4",13.16667,
"IDN","STINT","TOT","PC_PA","Q","2001-Q1",14.34667,
"IDN","STINT","TOT","PC_PA","Q","2001-Q2",14.95,
"IDN","STINT","TOT","PC_PA","Q","2001-Q3",15.64,
"IDN","STINT","TOT","PC_PA","Q","2001-Q4",16.99,
"IDN","STINT","TOT","PC_PA","Q","2002-Q1",17.21667,
"IDN","STINT","TOT","PC_PA","Q","2002-Q2",16.22,
"IDN","STINT","TOT","PC_PA","Q","2002-Q3",14.79667,
"IDN","STINT","TOT","PC_PA","Q","2002-Q4",13.77667,
"IDN","STINT","TOT","PC_PA","Q","2003-Q1",13.18,
"IDN","STINT","TOT","PC_PA","Q","2003-Q2",12.01667,
"IDN","STINT","TOT","PC_PA","Q","2003-Q3",9.603333,
"IDN","STINT","TOT","PC_PA","Q","2003-Q4",7.56,
"IDN","STINT","TOT","PC_PA","Q","2004-Q1",6.39,
"IDN","STINT","TOT","PC_PA","Q","2004-Q2",6.163333,
"IDN","STINT","TOT","PC_PA","Q","2004-Q3",6.546667,
"IDN","STINT","TOT","PC_PA","Q","2004-Q4",6.673333,
"IDN","STINT","TOT","PC_PA","Q","2005-Q1",6.793334,
"IDN","STINT","TOT","PC_PA","Q","2005-Q2",7.03,
"IDN","STINT","TOT","PC_PA","Q","2005-Q3",7.876667,
"IDN","STINT","TOT","PC_PA","Q","2005-Q4",10.61667,
"IDN","STINT","TOT","PC_PA","Q","2006-Q1",12.24667,
"IDN","STINT","TOT","PC_PA","Q","2006-Q2",11.85,
"IDN","STINT","TOT","PC_PA","Q","2006-Q3",11.32,
"IDN","STINT","TOT","PC_PA","Q","2006-Q4",10.22667,
"IDN","STINT","TOT","PC_PA","Q","2007-Q1",8.87,
"IDN","STINT","TOT","PC_PA","Q","2007-Q2",8.076667,
"IDN","STINT","TOT","PC_PA","Q","2007-Q3",7.546667,
"IDN","STINT","TOT","PC_PA","Q","2007-Q4",7.41,
"IDN","STINT","TOT","PC_PA","Q","2008-Q1",7.34,
"IDN","STINT","TOT","PC_PA","Q","2008-Q2",7.353333,
"IDN","STINT","TOT","PC_PA","Q","2008-Q3",8.556666,
"IDN","STINT","TOT","PC_PA","Q","2008-Q4",10.72,
"IDN","STINT","TOT","PC_PA","Q","2009-Q1",11.04,
"IDN","STINT","TOT","PC_PA","Q","2009-Q2",9.673333,
"IDN","STINT","TOT","PC_PA","Q","2009-Q3",8.69,
"IDN","STINT","TOT","PC_PA","Q","2009-Q4",7.71,
"IDN","STINT","TOT","PC_PA","Q","2010-Q1",7.126667,
"IDN","STINT","TOT","PC_PA","Q","2010-Q2",6.96,
"IDN","STINT","TOT","PC_PA","Q","2010-Q3",6.953333,
"IDN","STINT","TOT","PC_PA","Q","2010-Q4",7.026667,
"IDN","STINT","TOT","PC_PA","Q","2011-Q1",6.87,
"IDN","STINT","TOT","PC_PA","Q","2011-Q2",6.936666,
"IDN","STINT","TOT","PC_PA","Q","2011-Q3",6.943333,
"IDN","STINT","TOT","PC_PA","Q","2011-Q4",6.97,
"IDN","STINT","TOT","PC_PA","Q","2012-Q1",6.503334,
"IDN","STINT","TOT","PC_PA","Q","2012-Q2",5.883333,
"IDN","STINT","TOT","PC_PA","Q","2012-Q3",5.656667,
"IDN","STINT","TOT","PC_PA","Q","2012-Q4",5.743333,
"IDN","STINT","TOT","PC_PA","Q","2013-Q1",5.816667,
"IDN","STINT","TOT","PC_PA","Q","2013-Q2",5.71,
"IDN","STINT","TOT","PC_PA","Q","2013-Q3",6.236667,
"IDN","STINT","TOT","PC_PA","Q","2013-Q4",7.286667,
"IDN","STINT","TOT","PC_PA","Q","2014-Q1",8.086667,
"IDN","STINT","TOT","PC_PA","Q","2014-Q2",8.526667,
"IDN","STINT","TOT","PC_PA","Q","2014-Q3",9.34,
"IDN","STINT","TOT","PC_PA","Q","2014-Q4",9.073334,
"IDN","STINT","TOT","PC_PA","Q","2015-Q1",8.886666,
"IDN","STINT","TOT","PC_PA","Q","2015-Q2",8.453333,
"IDN","STINT","TOT","PC_PA","Q","2015-Q3",8.046667,
"IDN","STINT","TOT","PC_PA","Q","2015-Q4",7.96,
"IDN","STINT","TOT","PC_PA","Q","2016-Q1",7.873333,
"IDN","STINT","TOT","PC_PA","Q","2016-Q2",7.16,
"IDN","STINT","TOT","PC_PA","Q","2016-Q3",6.92,
"IDN","STINT","TOT","PC_PA","Q","2016-Q4",6.71,
"IDN","STINT","TOT","PC_PA","Q","2017-Q1",6.726666,
"IDN","STINT","TOT","PC_PA","Q","2017-Q2",6.626667,
"IDN","STINT","TOT","PC_PA","Q","2017-Q3",6.52,
